,imdb_score,director_name,movie_title
1467,5.2,Kimble Rendall,Bait
2316,5.2,Jane Clark,The Touch
607,5.2,Andrzej Bartkowiak,Doom
4521,5.2,Robert Hall,Fear Clinic
1744,5.2,Adam Shankman,The Wedding Planner
3115,5.2,Jeff Lowell,Over Her Dead Body
3540,5.2,Dominique Othenin-Girard,Halloween 5
1621,5.2,Frederik Du Chau,Racing Stripes
1830,5.2,Scott Stewart,Legion
2018,5.2,Sidney Lumet,The Wiz
1170,5.2,Gordon Chan,The Medallion
3197,5.2,Jim Issa,Good Intentions
4490,5.2,Nickolas Perry,Speedway Junky
1500,5.2,Hugh Johnson,Chill Factor
2496,5.2,Jack Smight,Damnation Alley
3309,5.2,Masayuki Ochiai,Shutter
3183,5.2,Marcus Raboy,The Janky Promoters
3182,5.2,Kim Farrant,Strangerland
1212,5.2,David R. Ellis,The Final Destination
715,5.2,Lawrence Guterman,Cats & Dogs
3677,5.2,Gonzalo López-Gallego,Apollo 18
4574,5.2,Oliver Blackburn,Donkey Punch
488,5.2,Barry Cook,Walking with Dinosaurs 3D
4224,5.2,Phil Claydon,Vampire Killers
1218,5.2,Mark A.Z. Dippé,Spawn
2403,5.2,Bart Freundlich,Catch That Kid
4588,5.2,Randy Moore,Escape from Tomorrow
3923,5.2,Louis C.K.,Pootie Tang
2535,5.2,Richard Benjamin,My Stepmother Is an Alien
3660,5.2,Bille Woodruff,Addicted
1992,5.2,Inna Evlannikova,Space Dogs
1240,5.2,Donald Petrie,Ri¢hie Ri¢h
4252,5.2,William Kaufman,The Marine 4: Moving Target
1078,5.2,Keenen Ivory Wayans,Scary Movie 2
3076,5.2,Ciarán Foy,Sinister 2
4663,5.2,Luke Dye,The Little Ponderosa Zoo
4718,5.2,Eric Mendelsohn,3 Backyards
325,5.2,Frank Oz,The Stepford Wives
3418,5.2,Craig R. Baxley,Action Jackson
1441,5.2,Michael Rymer,Queen of the Damned
3881,5.2,Ruba Nadda,Inescapable
3144,5.2,Franklin J. Schaffner,Sphinx
1977,5.2,Rachel Talalay,Tank Girl
1833,5.2,Jonathan Frakes,Clockstoppers
4374,5.2,Tyler Oliver,Forget Me Not
1815,5.2,Steve Carr,Paul Blart: Mall Cop
946,5.2,Joe Roth,Christmas with the Kranks
1447,5.1,Rob Cohen,Alex Cross
1016,5.1,William Friedkin,Jade
3981,5.1,Charles Martin Smith,Air Bud
3209,5.1,Valeri Milev,Re-Kill
132,5.1,Hoyt Yeatman,G-Force
1012,5.1,Roland Joffé,The Scarlet Letter
2838,5.1,Jon Hess,Excessive Force
1948,5.1,Bruce McCulloch,Stealing Harvard
2630,5.1,Martin Weisz,The Hills Have Eyes II
1660,5.1,Ivan Reitman,My Super Ex-Girlfriend
4561,5.1,Shane Dawson,Not Cool
2553,5.1,Amy Heckerling,Vamps
2856,5.1,Stewart Hendler,Sorority Row
2953,5.1,Lawrence Kasdan,Darling Companion
2092,5.1,Camille Delamarre,The Transporter Refueled
1679,5.1,Bruce Hunt,The Cave
907,5.1,Jay Chandrasekhar,The Dukes of Hazzard
2705,5.1,Dito Montiel,The Son of No One
1306,5.1,Geoffrey Sax,Alex Rider: Operation Stormbreaker
2026,5.1,Mary McGuckian,The Bridge of San Luis Rey
2999,5.1,Reginald Hudlin,The Ladies Man
1140,5.1,Roger Kumble,The Sweetest Thing
3400,5.1,Ernie Barbarash,Pound of Flesh
526,5.1,Renny Harlin,Exorcist: The Beginning
3739,5.1,Mitch Davis,Christmas Eve
4124,5.1,Robby Henson,Thr3e
1479,5.1,Brian Helgeland,The Order
2204,5.1,William Brent Bell,Stay Alive
680,5.1,Stuart Beattie,"I, Frankenstein"
4270,5.1,Vijay Chandar,Vaalu
2462,5.1,John Hoffman,Good Boy!
3332,5.1,Steve Rash,Held Up
684,5.1,Sydney Pollack,Random Hearts
3014,5.1,William A. Graham,Return to the Blue Lagoon
3365,5.1,Dennie Gordon,My Lucky Star
2778,5.1,Steve Pink,Hot Tub Time Machine 2
1281,5.1,Stephen Kay,Get Carter
1527,5.1,Brian Levant,Snow Dogs
4158,5.1,Michael Herz,The Toxic Avenger Part II
1189,5.1,David Zucker,Scary Movie 4
2603,5.1,John Whitesell,Malibu's Most Wanted
1938,5.1,Paul Feig,Unaccompanied Minors
2530,5.1,Karyn Kusama,Jennifer's Body
2046,5.1,Fred Durst,The Longshots
4511,5.1,Kevin Hamedani,ZMD: Zombies of Mass Destruction
3552,5.1,Zach Cregger,Miss March
1625,5.1,Bobby Farrelly,The Three Stooges
4825,5.1,Valentine,Romantic Schemer
4340,5.1,Rob Zombie,The Lords of Salem
1462,5.1,Anne Fletcher,Hot Pursuit
2659,5.1,Mark Piznarski,Here on Earth
3651,5.1,George Jackson,House Party 2
2311,5.1,Kevin Munroe,Dylan Dog: Dead of Night
4685,5.1,Ray Griggs,I Want Your Money
4052,5.1,Paolo Monico,Four Single Fathers
469,5.1,Stephen Hopkins,Lost in Space
3525,5.1,Stephen Hopkins,A Nightmare on Elm Street 5: The Dream Child
298,5.1,Stefen Fangmeier,Eragon
2435,5.1,Gregor Jordan,The Informers
1616,5.1,John Schultz,Like Mike
1329,5.1,Robert Rodriguez,Spy Kids 2: Island of Lost Dreams
1248,5.1,Jake Kasdan,Sex Tape
840,5.1,Wayne Wang,Maid in Manhattan
1511,5.1,Raja Gosnell,Big Momma's House
4302,5.1,Romesh Sharma,Dil Jo Bhi Kahey...
4093,5.1,Michael Tiddes,A Haunted House
4094,5.1,Dinesh D'Souza,2016: Obama's America
4786,5.1,Stevan Mena,Malevolence
239,5.1,Frédéric Forestier,Asterix at the Olympic Games
1263,5.1,Chuck Russell,Bless the Child
2442,5.0,Richard Fleischer,Red Sonja
2737,5.0,Bruce McCulloch,Superstar
2744,5.0,Courtney Solomon,An American Haunting
4643,5.0,Jonathan Parker,The Californians
365,5.0,Walt Becker,Alvin and the Chipmunks: The Road Chip
2398,5.0,Kevin Tancharoen,Fame
2337,5.0,Rob Hawk,Fight Valley
4436,5.0,Bradley Parker,Chernobyl Diaries
163,5.0,Rob Cohen,Stealth
2408,5.0,William A. Fraker,The Legend of the Lone Ranger
2589,5.0,Simon West,When a Stranger Calls
3071,5.0,John Polson,Swimfan
3870,5.0,Dan Ireland,The Velocity of Gary
4121,5.0,Benni Diez,Stung
4126,5.0,Zackary Adler,The Rise of the Krays
3813,5.0,George A. Romero,Survival of the Dead
3619,5.0,David Wain,The Ten
1260,5.0,Jim Sheridan,Get Rich or Die Tryin'
781,5.0,Tim Hill,Garfield 2
939,5.0,Frank Marshall,Congo
2273,5.0,Benson Lee,Battle of the Year
679,5.0,Nora Ephron,Lucky Numbers
760,5.0,John Pasquin,Miss Congeniality 2: Armed and Fabulous
3642,5.0,Christopher Landon,Paranormal Activity: The Marked Ones
3653,5.0,Maurice Joyce,Doug's 1st Movie
737,5.0,M. Night Shyamalan,The Happening
3046,5.0,Tyler Perry,Madea's Family Reunion
3276,5.0,David E. Talbert,Baggage Claim
2169,5.0,Takashi Shimizu,The Grudge 2
4873,5.0,Kirk Loudon,Dawn of the Crescent Moon
3311,5.0,Ken Shapiro,Modern Problems
1455,5.0,John Singleton,Abduction
4034,5.0,Bobby Roth,Brave New Girl
2935,5.0,Spike Lee,Girl 6
1460,5.0,Wes Craven,Cursed
1887,5.0,Harald Zwart,Agent Cody Banks
2225,5.0,Michael J. Bassett,Silent Hill: Revelation 3D
3162,5.0,Vincent Gallo,The Brown Bunny
2658,5.0,Dean Parisot,Home Fries
4026,5.0,Enrique Begne,Compadres
945,5.0,Peter Hewitt,Garfield
4031,5.0,,Creature
916,4.9,John Whitesell,Deck the Halls
2472,4.9,Erik White,Lottery Ticket
421,4.9,Raja Gosnell,Scooby-Doo
2804,4.9,Chris Koch,Snow Day
2525,4.9,Diane English,The Women
1975,4.9,J.B. Rogers,Say It Isn't So
4548,4.9,Nick Love,American Hero
763,4.9,Harold Ramis,Year One
767,4.9,Donald Petrie,My Favorite Martian
1711,4.9,Reinhard Klooss,Animals United
2606,4.9,Rob Zombie,Halloween II
4587,4.9,H.M. Coakley,Adulterers
1965,4.9,Stephen Gaghan,Abandon
2475,4.9,Michael Tollin,Summer Catch
3232,4.9,Kris Isacsson,Down to You
459,4.9,Jan de Bont,The Haunting
793,4.9,Brian Robbins,Meet Dave
804,4.9,Stephen Herek,Holy Man
1771,4.9,John Carpenter,Ghosts of Mars
812,4.9,Frank Coraci,The Ridiculous 6
1168,4.9,Jamel Debbouze,Animal Kingdom: Let's go Ape
370,4.9,Rob Minkoff,The Haunted Mansion
2291,4.9,Mabrouk El Mechri,The Cold Light of Day
1021,4.9,George Armitage,The Big Bounce
1758,4.9,Patrick Lussier,Dracula 2000
4061,4.9,Isaac Florentine,Close Range
1729,4.9,Don Mancini,Seed of Chucky
1113,4.9,Simon Wincer,The Phantom
1124,4.9,George P. Cosmatos,Shadow Conspiracy
4236,4.9,Dave Payne,No Man's Land: The Rise of Reeker
1513,4.9,Chris Gorak,The Darkest Hour
1323,4.9,Richard Lester,Superman III
2141,4.9,Ben Falcone,Tammy
2639,4.9,Stephan Elliott,Eye of the Beholder
624,4.9,David Slade,The Twilight Saga: Eclipse
1860,4.9,Raja Gosnell,Scooby-Doo 2: Monsters Unleashed
4430,4.9,Mona Fastvold,The Sleepwalker
2539,4.9,Ronald Neame,Meteor
255,4.9,Rob Letterman,Gulliver's Travels
2668,4.9,Mort Nathan,Boat Trip
2711,4.9,Gerry Lively,Dungeons & Dragons: Wrath of the Dragon God
3407,4.9,Jonathan Liebesman,Darkness Falls
3612,4.9,James Toback,Harvard Man
195,4.9,M. Night Shyamalan,After Earth
3639,4.9,Rachel Talalay,Freddy's Dead: The Final Nightmare
2021,4.9,Douglas McGrath,I Don't Know How She Does It
2747,4.9,Rick Famuyiwa,Our Family Wedding
3668,4.9,Joe Chappelle,Halloween: The Curse of Michael Myers
2209,4.9,Robert Rodriguez,Shorts
3331,4.9,Matt Reeves,The Pallbearer
4528,4.8,Richard Schenkman,And Then Came Love
3191,4.8,Taedong Park,Jungle Shuffle
1705,4.8,Corey Yuen,DOA: Dead or Alive
1945,4.8,Wes Craven,My Soul to Take
3921,4.8,Gideon Raff,Train
4054,4.8,Darin Scott,Something Wicked
4355,4.8,Alex Ranarivelo,The Dog Lover
2153,4.8,Tyler Perry,Madea's Witness Protection
1020,4.8,Ben Stiller,Zoolander 2
2621,4.8,Phil Traill,All About Steve
1973,4.8,John Guillermin,Sheena
4728,4.8,Bruce Dellis,Locker 13
3143,4.8,Jason Zada,The Forest
3389,4.8,Sacha Bennett,Outside Bet
1352,4.8,David Leland,Virgin Territory
2065,4.8,Luke Greenfield,The Animal
400,4.8,Kevin Lima,102 Dalmatians
223,4.8,McG,Charlie's Angels: Full Throttle
3934,4.8,Charles Adelman,2:13
1690,4.8,Mike Disa,Hoodwinked Too! Hood vs. Evil
3452,4.8,Curtis Hanson,Losin' It
1432,4.8,Gil Junger,Black Knight
3476,4.8,Kenny Ortega,High School Musical 2
3939,4.8,Daniel Petrie Jr.,Dawn Patrol
2111,4.8,Stuart Gillard,Teenage Mutant Ninja Turtles III
1688,4.8,Nick Hamm,Godsend
3470,4.8,Francis Ford Coppola,Twixt
2321,4.8,Tom Walsh,Dwegons and Leprechauns
1765,4.8,Janusz Kaminski,Lost Souls
1477,4.8,Hark Tsui,Knock Off
3241,4.8,Linda Mendoza,Chasing Papi
4889,4.8,Joseph Mazzella,Dutch Kills
4215,4.8,Bill Muir,The Lost Medallion: The Adventures of Billy Stone
3746,4.8,Kevin Smith,Yoga Hosers
2521,4.8,Christian E. Christiansen,The Roommate
682,4.8,Rob Bowman,Elektra
4486,4.8,Vivek Agnihotri,Chocolate: Deep Dark Secrets
1921,4.8,Simon Wincer,Crocodile Dundee in Los Angeles
2181,4.8,John Luessenhop,Texas Chainsaw 3D
2245,4.8,Barry Levinson,Envy
4155,4.8,Neil Mcenery-West,Containment
4144,4.8,Shyam Madiraju,Eden
2512,4.8,David S. Goyer,The Unborn
790,4.8,Walter Hill,Supernova
71,4.8,Barry Sonnenfeld,Wild Wild West
1064,4.8,Brian Levant,The Flintstones
797,4.8,Frank Miller,The Spirit
4833,4.8,Harry F. Millarde,Over the Hill to the Poorhouse
3854,4.8,Ruggero Deodato,The Barbarians
2477,4.8,Robert Harmon,They
1288,4.8,Dennie Gordon,New York Minute
1296,4.7,Jerry Jameson,Raise the Titanic
3888,4.7,Bruce Macdonald,The Perfect Wave
2131,4.7,Jim Sonzero,Pulse
955,4.7,Angela Robinson,Herbie Fully Loaded
2633,4.7,John Bonito,The Marine
4682,4.7,Sue Corcoran,Gory Gory Hallelujah
1239,4.7,Colin Strause,Aliens vs. Predator: Requiem
4702,4.7,Sam Firstenberg,American Ninja 2: The Confrontation
3574,4.7,S.R. Bindler,"Surfer, Dude"
3839,4.7,Michael Tiddes,A Haunted House 2
1249,4.7,Diane Keaton,Hanging Up
3180,4.7,Katherine Dieckmann,Motherhood
3794,4.7,Kabir Sadanand,Fugly
4863,4.7,Daniel Mellitz,The Naked Ape
1266,4.7,Peter Hyams,The Musketeer
3884,4.7,Phil Joanou,The Veil
3930,4.7,Warren P. Sonoda,The Masked Saint
1059,4.7,Jimmy Hayward,Jonah Hex
813,4.7,Marc Lawrence,Did You Hear About the Morgans?
1882,4.7,Tyler Perry,A Madea Christmas
4188,4.7,Steven Soderbergh,Full Frontal
1944,4.7,John Schlesinger,The Next Best Thing
3078,4.7,Jamie Blanks,Valentine
4139,4.7,Danny Steinmann,Friday the 13th: A New Beginning
554,4.7,Henry Selick,Monkeybone
4418,4.7,Harry Gantz,Sex with Strangers
875,4.7,Robert Butler,Turbulence
4517,4.7,Katie Aselton,Black Rock
1863,4.7,Michael Winterbottom,The Face of an Angel
4282,4.7,Richard Boddington,Against the Wild
4299,4.7,Lluís Quílez,Out of the Dark
2992,4.6,Rob Pritts,Corky Romano
1035,4.6,Chuck Bowman,The Tooth Fairy
4096,4.6,Tommy Lee Wallace,Halloween III: Season of the Witch
1278,4.6,Paul Verhoeven,Showgirls
3837,4.6,James Melkonian,The Jerky Boys
2452,4.6,Brian A Miller,The Prince
3832,4.6,DJ Pooh,The Wash
2678,4.6,Mary Lambert,The In Crowd
3823,4.6,Rob Cohen,The Boy Next Door
1083,4.6,Luis Llosa,Anaconda
1483,4.6,Ronny Yu,Warriors of Virtue
1937,4.6,Don Michael Paul,Half Past Dead
2614,4.6,Sara Sugarman,Confessions of a Teenage Drama Queen
1208,4.6,John Whitesell,Big Momma's House 2
3636,4.6,Henry Joost,Paranormal Activity 4
4645,4.6,Alex Craig Mann,Detention of the Dead
4202,4.6,Huck Botko,The Virginity Hit
3199,4.6,Douglas Aarniokoski,Nurse 3D
2956,4.6,Alan Rudolph,Breakfast of Champions
1872,4.6,Charles Herman-Wurmfeld,"Legally Blonde 2: Red, White & Blonde"
2140,4.6,Brian Levant,Are We There Yet?
3725,4.6,Matthew Hastings,Decoys
3549,4.6,Deb Hagan,College
4233,4.6,Jeff Crook,Rockaway
4892,4.6,Marcus Nispel,Exeter
3705,4.6,Michael Polish,90 Minutes in Heaven
2009,4.6,Danny Cannon,I Still Know What You Did Last Summer
3364,4.6,Keith Parmer,Swelter
466,4.6,Eric Brevig,Yogi Bear
1911,4.6,Dwight H. Little,Anacondas: The Hunt for the Blood Orchid
2075,4.6,Mike Bigelow,Deuce Bigalow: European Gigolo
566,4.6,Steve Carr,Dr. Dolittle 2
2118,4.6,Katt Shea,The Rage: Carrie 2
1677,4.6,Willard Huyck,Howard the Duck
2745,4.6,David Zucker,My Boss's Daughter
2647,4.6,Douglas Aarniokoski,Highlander: Endgame
917,4.6,Chris Weitz,The Twilight Saga: New Moon
4412,4.6,Jay Alaimo,The Wicked Within
2557,4.5,Jesse Vaughan,Juwanna Mann
571,4.5,Renny Harlin,Driven
2644,4.5,Tom Green,Freddy Got Fingered
3237,4.5,Glen Morgan,Black Christmas
4211,4.5,Roland Emmerich,Stonewall
1382,4.5,Kirk De Micco,Space Chimps
4729,4.5,Pece Dingo,Midnight Cabaret
84,4.5,Roland Joffé,The Lovers
4850,4.5,Brett Piper,Queen Crab
2977,4.5,Kenny Ortega,High School Musical 3: Senior Year
3685,4.5,Bille Woodruff,The Perfect Match
1300,4.5,Christian Duguay,Extreme Ops
2706,4.5,Stefan Ruzowitzky,All the Queen's Men
2742,4.5,Wes Craven,Vampire in Brooklyn
4248,4.5,Derick Martini,The Curse of Downers Grove
3665,4.5,Rob Hedden,Friday the 13th Part VIII: Jason Takes Manhattan
3955,4.5,Jennifer Finnigan,The Opposite Sex
1836,4.5,Kevin Allen,Agent Cody Banks 2: Destination London
4762,4.5,Matt Cimber,Butterfly
2841,4.5,Mark Neveldine,The Vatican Tapes
3735,4.5,Jim Amatulli,Flying By
4408,4.5,Justin Thomas Ostensen,Below Zero
2296,4.5,Nancy Walker,Can't Stop the Music
4732,4.5,Herb Freed,Graduation Day
4606,4.5,Michael Walker,The Maid's Room
3208,4.5,Gary Sherman,Poltergeist III
1053,4.5,Paul Bolger,Happily N'Ever After
1458,4.5,Craig Mazin,Superhero Movie
3189,4.5,Robert Adetuyi,You Got Served: Beat the World
590,4.5,Betty Thomas,Alvin and the Chipmunks: The Squeakquel
2910,4.5,Cheryl Dunye,My Baby's Daddy
2268,4.5,Les Mayfield,Code Name: The Cleaner
3715,4.4,James Manera,Atlas Shrugged: Who Is John Galt?
4764,4.4,Andrew Hyatt,The Frozen
4008,4.4,Peter M. Cohen,Whipped
278,4.4,Peter Chelsom,Town & Country
1304,4.4,Marc F. Adler,Delgo
2549,4.4,Jessy Terrero,Soul Plane
442,4.4,Mike Mitchell,Alvin and the Chipmunks: Chipwrecked
1536,4.4,John Whitesell,"Big Mommas: Like Father, Like Son"
4246,4.4,Tanner Beard,The Legend of Hell's Gate: An American Conspiracy
1667,4.4,Kurt Wimmer,Ultraviolet
387,4.4,Andrey Konchalovskiy,The Nutcracker in 3D
501,4.4,Andrés Couturier,Top Cat Begins
3633,4.4,Stiles White,Ouija
979,4.4,Steven Seagal,On Deadly Ground
739,4.4,Brian Robbins,The Shaggy Dog
2451,4.4,Kasi Lemmons,Black Nativity
1338,4.4,Andy Fickman,Paul Blart: Mall Cop 2
2150,4.4,Tyler Perry,Why Did I Get Married Too?
1265,4.4,John Frankenheimer,The Island of Dr. Moreau
2754,4.4,James Isaac,Jason X
3742,4.4,Vicky Jewson,Born of War
735,4.4,David McNally,Kangaroo Jack
3085,4.4,Colin Strause,Skyline
3741,4.4,Paul Schrader,Dying of the Light
2411,4.4,Courtney Solomon,Getaway
693,4.3,Keenen Ivory Wayans,Littleman
420,4.3,Peter Segal,Nutty Professor II: The Klumps
4296,4.3,Dave Meyers,Foolish
246,4.3,Josh Trank,Fantastic Four
4370,4.3,Paul Donovan,Def-Con 4
425,4.3,Brad Peyton,Cats & Dogs: The Revenge of Kitty Galore
3114,4.3,Elizabeth Banks,Movie 43
4063,4.3,Michael Polish,Amnesiac
1841,4.3,Andrew Morahan,Highlander: The Final Dimension
2982,4.3,Brian Trenchard-Smith,Drive Hard
3021,4.3,Lisa Azuelos,LOL
3596,4.3,Ashish R. Mohan,Khiladi 786
3821,4.3,Duane Journey,Hansel & Gretel Get Baked
2255,4.3,Charles T. Kanganis,3 Ninjas Kick Back
329,4.3,Michael Patrick King,Sex and the City 2
782,4.3,Lee Tamahori,xXx: State of the Union
4742,4.3,Daniel Columbie,Amidst the Devil's Wings
2843,4.3,Angelina Jolie Pitt,In the Land of Blood and Honey
4748,4.3,Al Franklin,Teeth and Blood
4737,4.3,Ken Del Conte,Death Calls
1093,4.3,Joel Zwick,Fat Albert
2275,4.3,David Zucker,An American Carol
4333,4.3,Mark Brown,The Salon
822,4.3,Mark Neveldine,Ghost Rider: Spirit of Vengeance
986,4.3,Andrew Bergman,Striptease
3988,4.3,Adam Marcus,Jason Goes to Hell: The Final Friday
4731,4.3,Étienne Faure,Bizarre
4667,4.3,Alec Asten,Diamond Ruff
2894,4.3,Christopher Erskin,Johnson Family Vacation
4142,4.3,Hayley Cloake,Impact Point
4443,4.2,William Brent Bell,The Devil Inside
3371,4.2,Michael Winnick,Code of Honor
4413,4.2,Dylan Bank,Bleeding Hearts
1481,4.2,Peter Hewitt,Zoom
139,4.2,M. Night Shyamalan,The Last Airbender
622,4.2,Renny Harlin,The Legend of Hercules
620,4.2,Michael Caton-Jones,Basic Instinct 2
4560,4.2,Catherine Jelski,The Young Unknowns
3734,4.2,Bob Saget,Farce of the Penguins
987,4.2,Tom Dey,Marmaduke
3730,4.2,Oren Peli,Area 51
878,4.2,Jonathan Frakes,Thunderbirds
1592,4.2,Peter Chelsom,Hannah Montana: The Movie
3181,4.2,William Dear,Free Style
499,4.2,Peter Hyams,A Sound of Thunder
4831,4.2,Travis Cluff,The Gallows
3886,4.2,Chris Stokes,No Vacancy
3127,4.2,Allan Arkush,Heartbeeps
1283,4.2,Elaine May,Ishtar
3261,4.2,Meiert Avis,Undiscovered
2497,4.1,Todd Lincoln,The Apparition
4384,4.1,Spike Lee,Da Sweet Blood of Jesus
2160,4.1,Stephen Kay,Boogeyman
1715,4.1,Maksim Fadeev,A Warrior's Tail
3097,4.1,Morgan Spurlock,One Direction: This Is Us
1997,4.1,Mario Van Peebles,Red Sky
2336,4.1,Tyler Perry,I Can Do Bad All by Myself
3428,4.1,Sharron Miller,Alien Zone
4878,4.1,Mike Bruce,The Legend of God's Gun
3129,4.1,Eric Bross,On the Line
2445,4.1,Tyler Perry,Madea Goes to Jail
4499,4.1,Brian Trenchard-Smith,In Her Line of Fire
4039,4.1,Deon Taylor,Chain Letter
1181,4.1,Robert Rodriguez,Spy Kids 3-D: Game Over
527,4.1,David Kellogg,Inspector Gadget
2631,4.1,John Ottman,Urban Legends: Final Cut
1684,4.1,Chris Roberts,Wing Commander
1978,4.1,Jeffrey W. Byrd,King's Ransom
4854,4.1,Joseph Green,The Brain That Wouldn't Die
1180,4.1,Sam Taylor-Johnson,Fifty Shades of Grey
2089,4.1,Brian Trenchard-Smith,Megiddo: The Omega Code 2
1974,4.1,Marcos Siega,Underclassman
4675,4.1,Eric England,Roadside
1297,4.1,Mic Rodgers,Universal Soldier: The Return
2610,4.1,Rick Rosenthal,Halloween: Resurrection
512,4.1,Des McAnuff,The Adventures of Rocky & Bullwinkle
2431,4.0,Zack Ward,Restoration
2622,4.0,Joe Berlinger,Book of Shadows: Blair Witch 2
1951,4.0,David R. Ellis,Shark Night 3D
2231,4.0,Peter Hastings,The Country Bears
4583,4.0,Emily Dell,B-Girl
1845,4.0,David O. Russell,Accidental Love
1159,4.0,Annabel Jankel,Super Mario Bros.
3421,4.0,Matt Bettinelli-Olpin,Devil's Due
4067,4.0,Hank Braxtan,Unnatural
4774,4.0,Al Silliman Jr.,The Stewardesses
3833,4.0,DJ Pooh,3 Strikes
3829,4.0,Ed Gass-Donnelly,The Last Exorcism Part II
4658,4.0,Warren Sheppard,Fight to the Finish
4771,4.0,James O'Brien,Western Religion
1702,4.0,Steve Boyum,Supercross
3345,4.0,Michael Winner,The Wicked Lady
4897,4.0,Jason Trost,All Superheroes Must Die
1276,4.0,Joseph Kahn,Torque
2088,3.9,Fred Dekker,RoboCop 3
4788,3.9,Eric Valette,Super Hybrid
2379,3.9,Nelson McCormick,Prom Night
4130,3.9,Carmen Marron,Go for It!
2024,3.9,Steve Boyum,Meet the Deedles
2193,3.9,Eric Valette,One Missed Call
4592,3.9,Travis Romero,Treachery
3184,3.9,Scott Marshall,Blonde Ambition
3917,3.9,Michael Martin,I Got the Hook Up
4055,3.9,Christian Sesma,AWOL-72
4519,3.9,D. Stevens,The Pet
4751,3.9,Paul Schrader,The Canyons
2763,3.9,Stephen Carpenter,Soul Survivors
4232,3.9,Simon Yin,Supercapitalist
4406,3.8,Adam Jay Epstein,Extreme Movie
1466,3.8,Roger Kumble,Furry Vengeance
4516,3.8,David DeCoteau,Doc Holliday's Revenge
696,3.8,Marco Schnabel,The Love Guru
3195,3.8,Jason Connery,The Devil's Tomb
2819,3.8,Daisy von Scherler Mayer,Woo
1434,3.8,Steven E. de Souza,Street Fighter
3671,3.8,Mickey Liddell,The Haunting of Molly Hartley
317,3.8,Ron Underwood,The Adventures of Pluto Nash
2091,3.8,Hugh Wilson,Dudley Do-Right
3566,3.8,Sylvio Tabet,Beastmaster 2: Through the Portal of Time
270,3.8,Bo Welch,The Cat in the Hat
4409,3.8,Brenton Spencer,Crowsnest
799,3.8,Uwe Boll,In the Name of the King: A Dungeon Siege Tale
1024,3.7,Andrzej Bartkowiak,Street Fighter: The Legend of Chun-Li
214,3.7,Joel Schumacher,Batman & Robin
4380,3.7,Deryck Broom,The Lion of Judah
4876,3.7,Collin Joseph Neal,"Run, Hide, Die"
4305,3.7,Travis Zariwny,Cabin Fever
2743,3.7,John Boorman,Exorcist II: The Heretic
264,3.7,Jan de Bont,Speed 2: Cruise Control
2138,3.7,Raja Gosnell,Beverly Hills Chihuahua
1644,3.7,John R. Leonetti,Mortal Kombat: Annihilation
809,3.6,Brian Levant,The Flintstones in Viva Rock Vegas
4350,3.6,Russell Friedenberg,Wind Walkers
3497,3.6,Louis Morneau,Bats
2773,3.6,Bo Zenga,Stan Helsing
1807,3.6,Robert Rodriguez,Spy Kids: All the Time in the World in 4D
2788,3.6,Hyung-rae Shim,The Last Godfather
2538,3.6,Lance Rivera,The Cookout
614,3.6,Wych Kaosayananda,Ballistic: Ecks vs. Sever
2485,3.6,Sidney J. Furie,Superman IV: The Quest for Peace
3159,3.6,Guy Ritchie,Swept Away
4472,3.6,José Luis Valenzuela,Luminarias
2342,3.6,Britt Allcroft,Thomas and the Magic Railroad
1549,3.6,Hyung-rae Shim,Dragon Wars: D-War
4843,3.6,Patrick Ryan Sims,Echo Dr.
3682,3.5,Michael Tiddes,Fifty Shades of Black
3177,3.5,Arthur Hiller,An Alan Smithee Film: Burn Hollywood Burn
980,3.5,Robert Rodriguez,The Adventures of Sharkboy and Lavagirl 3-D
3398,3.5,Robert Marcarelli,The Omega Code
2183,3.5,Malcolm D. Lee,Scary Movie 5
3304,3.5,Chris Stokes,You Got Served
3906,3.5,Kevin Carraway,Chain of Command
3246,3.5,,The Bold and the Beautiful
4297,3.5,David M. Matthews,N-Secure
2176,3.5,Jason Friedberg,Vampires Suck
4653,3.5,Michael Hoffman Jr.,Girls Gone Dead
2165,3.5,,Meet the Browns
4522,3.5,K. King,Zombie Hunter
1919,3.5,Damien Dante Wayans,Dance Flick
2423,3.5,Hal Needham,Megaforce
3747,3.4,Stanton Barrett,Navy Seals vs. Zombies
1655,3.4,Troy Miller,Dumb and Dumberer: When Harry Met Lloyd
4862,3.4,Terron R. Parsons,Hayride
3607,3.4,William Sachs,Galaxina
508,3.4,Dennis Dugan,Jack and Jill
4705,3.4,Chad Kapper,Rotor DR1
